"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"DNMT11",9.78486589808149e-300,5.74989437804052,0.85,0.316,2.93545976942445e-296,"7","DNMT1"
"H2AZ11",2.02227062035641e-299,0.981991664873482,0.951,0.313,6.06681186106922e-296,"7","H2AZ1"
"CKLF2",1.1978576489178e-293,4.64963434757754,0.873,0.345,3.5935729467534e-290,"7","CKLF"
"ESCO2",6.01504520940578e-290,7.73671132696002,0.805,0.091,1.80451356282174e-286,"7","ESCO2"
"CENPM1",4.47501254858412e-289,5.26141351802609,0.846,0.222,1.34250376457524e-285,"7","CENPM"
"H1-5",1.39340223902258e-287,7.3525396193308,0.811,0.042,4.18020671706775e-284,"7","H1-5"
"MND11",1.29486251995385e-279,5.14444289130136,0.837,0.18,3.88458755986156e-276,"7","MND1"
"RANBP12",1.81896180279505e-279,3.71529765634823,0.873,0.373,5.45688540838515e-276,"7","RANBP1"
"SMC1A",5.66303405917649e-277,5.46738846558672,0.835,0.322,1.69891021775295e-273,"7","SMC1A"
"CDCA2",1.30055088868724e-276,0.460856787926687,0.801,0.115,3.90165266606171e-273,"7","CDCA2"
"NCAPG1",2.57538836955818e-276,2.81780444470479,0.809,0.122,7.72616510867454e-273,"7","NCAPG"
"POLQ1",1.17534221427051e-267,2.97400172022781,0.835,0.165,3.52602664281153e-264,"7","POLQ"
"FAM111B1",3.56999439218405e-267,3.70316565268391,0.789,0.135,1.07099831765522e-263,"7","FAM111B"
"TMEM106C",1.40505280688702e-264,5.39390800199173,0.833,0.345,4.21515842066106e-261,"7","TMEM106C"
"CENPP1",2.02689011525951e-264,2.91419504089822,0.821,0.27,6.08067034577854e-261,"7","CENPP"
"STMN11",4.77520028742193e-264,1.28041644558016,0.858,0.292,1.43256008622658e-260,"7","STMN1"
"HELLS1",8.6831163566387e-262,3.14520579485885,0.816,0.226,2.60493490699161e-258,"7","HELLS"
"MIR924HG1",3.02999672093369e-258,3.61339266900774,0.827,0.171,9.08999016280106e-255,"7","MIR924HG"
"RRM11",3.09135797248973e-255,5.5871920842848,0.842,0.337,9.27407391746918e-252,"7","RRM1"
"BRCA21",6.14462729513675e-254,3.99502725708279,0.821,0.146,1.84338818854103e-250,"7","BRCA2"
"SMC21",1.65879865022286e-249,1.99449681308629,0.829,0.287,4.97639595066859e-246,"7","SMC2"
"CKS1B1",1.13797361070654e-248,0.463564086059851,0.825,0.288,3.41392083211962e-245,"7","CKS1B"
"H2AX",4.56948320890001e-246,2.56699360670881,0.823,0.241,1.37084496267e-242,"7","H2AX"
"RAD51AP11",2.70760525544629e-245,4.33098934235079,0.808,0.134,8.12281576633886e-242,"7","RAD51AP1"
"CENPK2",6.43820777396435e-244,3.97224053809395,0.814,0.167,1.9314623321893e-240,"7","CENPK"
"PRIM21",5.86183808899026e-243,5.1577169678809,0.807,0.243,1.75855142669708e-239,"7","PRIM2"
"ZWINT1",1.00479682804333e-241,3.39192216592105,0.812,0.206,3.01439048412998e-238,"7","ZWINT"
"NASP",1.20140947596137e-240,5.95675281301277,0.814,0.347,3.6042284278841e-237,"7","NASP"
"GGCT2",5.08729906549085e-240,2.95464299712178,0.845,0.372,1.52618971964726e-236,"7","GGCT"
"C21orf581",3.1771745612576e-238,3.08027967922672,0.819,0.231,9.5315236837728e-235,"7","C21orf58"
"SIVA12",1.75630978986679e-231,3.83549043872603,0.827,0.355,5.26892936960036e-228,"7","SIVA1"
"RFC11",1.7145639304087e-228,3.56353251590904,0.822,0.362,5.14369179122610e-225,"7","RFC1"
"TUBG12",7.44819118748683e-222,4.54063165622207,0.794,0.33,2.23445735624605e-218,"7","TUBG1"
"STAG11",8.43991644355544e-221,4.86671698414427,0.808,0.364,2.53197493306663e-217,"7","STAG1"
"CENPE1",7.88339060363344e-219,0.969983584279746,0.784,0.17,2.36501718109003e-215,"7","CENPE"
"MYBL2",2.25735194098215e-218,6.5640223413201,0.799,0.159,6.77205582294644e-215,"7","MYBL2"
"APOLD1",2.66287735173516e-218,1.16173803384966,0.753,0.128,7.98863205520547e-215,"7","APOLD1"
"CDCA31",1.17554895519914e-217,0.516324687094827,0.794,0.14,3.5266468655974e-214,"7","CDCA3"
"MELK1",5.34439270570388e-216,3.60846742119082,0.775,0.136,1.60331781171116e-212,"7","MELK"
"LMNB1",1.06011432543859e-211,1.29337588961112,0.811,0.265,3.18034297631576e-208,"7","LMNB1"
"HCCS-DT",6.28942441412178e-207,1.72826805323279,0.783,0.259,1.88682732423653e-203,"7","HCCS-DT"
"BTG3",1.31938421658796e-205,2.7995923648406,0.795,0.308,3.95815264976389e-202,"7","BTG3"
"RFC41",1.15560581592558e-204,4.14099264748414,0.796,0.253,3.46681744777675e-201,"7","RFC4"
"HMGN21",5.95348586605136e-204,1.15219399218126,0.806,0.358,1.78604575981541e-200,"7","HMGN2"
"AURKB",1.17490103498036e-202,2.78942896084037,0.76,0.113,3.52470310494107e-199,"7","AURKB"
"CENPN1",1.04121229963226e-201,1.40524678208945,0.8,0.344,3.12363689889677e-198,"7","CENPN"
"SPC25",2.02679358351736e-201,6.05803535259999,0.753,0.1,6.08038075055207e-198,"7","SPC25"
"BRIP11",2.02855611153993e-201,4.69991736855595,0.735,0.108,6.08566833461978e-198,"7","BRIP1"
"FANCI1",3.20755873364219e-201,4.30202483798813,0.786,0.195,9.62267620092657e-198,"7","FANCI"
"H1-101",4.79572301839073e-200,3.21298151375137,0.794,0.359,1.43871690551722e-196,"7","H1-10"
"KIF151",2.20138405775107e-199,4.03111684262635,0.738,0.094,6.60415217325322e-196,"7","KIF15"
"NUDT12",7.0344384370046e-198,2.32070473159028,0.781,0.332,2.11033153110138e-194,"7","NUDT1"
"CDT11",3.00368405563038e-196,5.06018280114887,0.759,0.19,9.01105216689115e-193,"7","CDT1"
"PRC11",3.83256026308555e-195,0.287806363731517,0.759,0.196,1.14976807892567e-191,"7","PRC1"
"MGME11",6.06919534160228e-195,4.09065070549087,0.794,0.312,1.82075860248068e-191,"7","MGME1"
"RFC21",1.62344000964972e-194,4.67320939766541,0.737,0.191,4.87032002894914e-191,"7","RFC2"
"PRIM12",8.29568248053347e-193,3.88441359646523,0.774,0.218,2.48870474416004e-189,"7","PRIM1"
"CDC61",1.99323576784036e-191,3.45757838617635,0.725,0.109,5.97970730352108e-188,"7","CDC6"
"H2AZ22",7.98046025094108e-190,2.3700931697007,0.823,0.394,2.39413807528232e-186,"7","H2AZ2"
"CDC451",1.21400001599008e-188,4.39794552909758,0.724,0.087,3.64200004797023e-185,"7","CDC45"
"MYBPC11",3.26712104196307e-188,1.94951370930665,0.104,0.316,9.80136312588922e-185,"7","MYBPC1"
"CIT",1.24802552852361e-185,3.37201490670097,0.735,0.125,3.74407658557082e-182,"7","CIT"
"EZH21",1.41539548162511e-185,3.41002544271054,0.777,0.322,4.24618644487532e-182,"7","EZH2"
"CBX51",7.32851075893367e-183,2.72675713134851,0.76,0.356,2.1985532276801e-179,"7","CBX5"
"MIS18BP1",9.29502652689524e-181,1.66276200150092,0.785,0.293,2.78850795806857e-177,"7","MIS18BP1"
"GGH1",1.7736611026855e-180,1.0642842832095,0.732,0.306,5.3209833080565e-177,"7","GGH"
"CDCA8",2.42444797482821e-180,1.89406421156931,0.722,0.123,7.27334392448463e-177,"7","CDCA8"
"TACC31",4.44889736627758e-178,0.90797985237063,0.755,0.243,1.33466920988327e-174,"7","TACC3"
"EMP21",1.34841798191811e-177,5.83960450119896,0.765,0.293,4.04525394575432e-174,"7","EMP2"
"MCM51",4.12753813477319e-171,3.30662150804761,0.633,0.122,1.23826144043196e-167,"7","MCM5"
"HIRIP31",1.88574002188016e-170,1.83529159074895,0.774,0.285,5.65722006564048e-167,"7","HIRIP3"
"KNL11",2.96516998947767e-170,2.1687509052471,0.719,0.127,8.89550996843302e-167,"7","KNL1"
"DTYMK2",2.12037310118247e-169,1.91075920477196,0.759,0.362,6.36111930354742e-166,"7","DTYMK"
"DTL1",2.68539261650522e-169,0.693879736093603,0.732,0.093,8.05617784951567e-166,"7","DTL"
"ORC61",1.70861465130503e-168,3.593255157727,0.734,0.159,5.12584395391509e-165,"7","ORC6"
"KIF4A1",2.79419184424239e-168,2.15516040562183,0.739,0.132,8.38257553272717e-165,"7","KIF4A"
"RFC31",2.15104371419076e-167,4.87656481838839,0.73,0.213,6.45313114257228e-164,"7","RFC3"
"USP11",7.95420950840259e-167,5.17455146846685,0.757,0.356,2.38626285252078e-163,"7","USP1"
"MCM31",1.95801628242594e-166,0.45975656683637,0.723,0.206,5.87404884727782e-163,"7","MCM3"
"CEP1281",4.95726739160116e-166,1.66710474279954,0.756,0.235,1.48718021748035e-162,"7","CEP128"
"NCAPD3",6.90567856747847e-166,4.27616045961838,0.739,0.322,2.07170357024354e-162,"7","NCAPD3"
"CMC22",8.09238892217953e-164,2.70908481061548,0.748,0.376,2.42771667665386e-160,"7","CMC2"
"MCM41",3.12292566525014e-163,4.25934837663989,0.723,0.171,9.36877699575042e-160,"7","MCM4"
"HJURP",9.18766734276149e-159,2.63236286819771,0.706,0.09,2.75630020282845e-155,"7","HJURP"
"KIF221",3.89351509934638e-158,2.10959468570745,0.769,0.363,1.16805452980391e-154,"7","KIF22"
"PTMA2",8.368029967662e-157,1.2863322889766,0.815,0.41,2.5104089902986e-153,"7","PTMA"
"CLSPN1",1.23720095861304e-155,4.1304920299114,0.699,0.087,3.71160287583913e-152,"7","CLSPN"
"TUBA4A2",7.69077535313599e-154,1.38795585363019,0.761,0.383,2.3072326059408e-150,"7","TUBA4A"
"DSN11",9.12477209882578e-154,3.60344799526412,0.701,0.173,2.73743162964773e-150,"7","DSN1"
"NUF21",1.3707095881358e-153,0.442891233168817,0.745,0.164,4.11212876440739e-150,"7","NUF2"
"YWHAH2",5.63362280186598e-153,2.36602948133632,0.76,0.34,1.6900868405598e-149,"7","YWHAH"
"RPA32",6.03625633733104e-153,2.08093713916347,0.778,0.371,1.81087690119931e-149,"7","RPA3"
"KIF20B1",9.98165059017017e-153,0.642832485500755,0.714,0.211,2.99449517705105e-149,"7","KIF20B"
"CSE1L",1.63831116840892e-147,0.674560559344752,0.754,0.396,4.91493350522675e-144,"7","CSE1L"
"SMC32",5.78986140186405e-147,3.40961336453309,0.732,0.373,1.73695842055921e-143,"7","SMC3"
"LSM33",3.6836562809134e-144,2.24261300883365,0.751,0.388,1.10509688427402e-140,"7","LSM3"
"PARP22",4.46894159630722e-144,4.16739464890652,0.727,0.248,1.34068247889217e-140,"7","PARP2"
"MNS11",4.83927176532322e-142,4.01947337536636,0.704,0.193,1.45178152959696e-138,"7","MNS1"
"CDC25C",9.79847424129278e-142,3.09246890299056,0.725,0.138,2.93954227238783e-138,"7","CDC25C"
"CCDC341",1.8045373136887e-140,2.22929980704138,0.717,0.367,5.41361194106611e-137,"7","CCDC34"
"SGO11",5.07889342356829e-139,1.60518553437342,0.728,0.126,1.52366802707049e-135,"7","SGO1"
"SNRPB3",7.9152424607456e-139,2.22343930220784,0.754,0.391,2.37457273822368e-135,"7","SNRPB"
"KIF2C1",1.9179750803819e-137,2.3446078396382,0.698,0.111,5.75392524114569e-134,"7","KIF2C"
"RAD181",3.99265461100845e-137,3.16092097307094,0.752,0.309,1.19779638330254e-133,"7","RAD18"
"PSMC31",1.46489984048982e-135,2.57481222460758,0.769,0.415,4.39469952146947e-132,"7","PSMC3"
"NEIL31",2.80534163017276e-132,5.40729406841572,0.652,0.064,8.41602489051828e-129,"7","NEIL3"
"NCAPD21",2.87294247482638e-132,1.87831854023953,0.752,0.275,8.61882742447914e-129,"7","NCAPD2"
"MAD2L11",3.84609588259281e-132,0.77857444179231,0.745,0.262,1.15382876477784e-128,"7","MAD2L1"
"CKAP51",1.01349321964306e-131,1.04532922695792,0.715,0.374,3.04047965892918e-128,"7","CKAP5"
"NDC801",3.74001753025392e-130,1.48644535662574,0.702,0.113,1.12200525907618e-126,"7","NDC80"
"RAD211",4.25335783399634e-130,1.14687568006417,0.712,0.353,1.2760073501989e-126,"7","RAD21"
"ECT21",4.63893152468883e-130,1.20314671614912,0.724,0.214,1.39167945740665e-126,"7","ECT2"
"NCAPG21",2.56104082169072e-129,4.29921750870306,0.698,0.185,7.68312246507216e-126,"7","NCAPG2"
"CIP2A",2.56348904888726e-129,4.41555448855011,0.624,0.103,7.69046714666178e-126,"7","CIP2A"
"YEATS41",2.69477558252905e-129,2.67215096143116,0.715,0.377,8.08432674758715e-126,"7","YEATS4"
"CDK5RAP2",9.59906738796057e-128,2.86935860759055,0.714,0.337,2.87972021638817e-124,"7","CDK5RAP2"
"JUND",5.65866049922525e-127,1.15575902073126,0.733,0.391,1.69759814976757e-123,"7","JUND"
"SPDL11",1.34035027544712e-126,1.21649587227088,0.631,0.213,4.02105082634137e-123,"7","SPDL1"
"CEP1521",7.49563308661326e-126,4.01170297915108,0.615,0.149,2.24868992598398e-122,"7","CEP152"
"ANLN",2.62176763234257e-125,2.70300163930868,0.688,0.113,7.86530289702771e-122,"7","ANLN"
"FANCA1",4.23228397700448e-125,5.53562184394207,0.655,0.128,1.26968519310134e-121,"7","FANCA"
"SGO21",9.80175307591332e-124,1.68472584151905,0.706,0.21,2.940525922774e-120,"7","SGO2"
"DBF41",1.42721092966945e-122,0.918030634965185,0.714,0.247,4.28163278900836e-119,"7","DBF4"
"KNTC11",9.85869963425373e-122,4.32958926714011,0.674,0.115,2.95760989027612e-118,"7","KNTC1"
"CARHSP11",1.52642094857726e-121,3.65352922324132,0.717,0.405,4.57926284573179e-118,"7","CARHSP1"
"KIF11",1.55954077379823e-121,3.75476109102049,0.726,0.171,4.6786223213947e-118,"7","KIF11"
"LSM42",2.61497228929219e-121,1.85593520437051,0.748,0.414,7.84491686787657e-118,"7","LSM4"
"DNAJC91",1.19182806161409e-120,4.1691151985223,0.706,0.29,3.57548418484228e-117,"7","DNAJC9"
"KIF18B",3.53722017291517e-120,2.44220805190356,0.668,0.083,1.06116605187455e-116,"7","KIF18B"
"PHGDH3",4.5955096518963e-119,1.68296541004078,0.776,0.435,1.37865289556889e-115,"7","PHGDH"
"CEP782",6.09874434956302e-119,3.23520575536647,0.648,0.231,1.82962330486891e-115,"7","CEP78"
"TMEM1072",6.41969620640452e-119,3.11201059381279,0.681,0.294,1.92590886192135e-115,"7","TMEM107"
"MSH51",1.21478025686024e-118,3.0299385862913,0.724,0.269,3.64434077058072e-115,"7","MSH5"
"APOBEC3B1",2.37534351171017e-118,2.49289905343964,0.707,0.168,7.1260305351305e-115,"7","APOBEC3B"
"ACAT22",3.79850788060407e-117,1.7583548331621,0.67,0.361,1.13955236418122e-113,"7","ACAT2"
"GINS21",8.59349995477267e-116,2.30545844861509,0.683,0.136,2.5780499864318e-112,"7","GINS2"
"ASF1B1",2.4889705306382e-115,3.64048260707113,0.686,0.094,7.46691159191459e-112,"7","ASF1B"
"TIMELESS1",1.53413918741463e-114,1.76965179263714,0.676,0.195,4.60241756224389e-111,"7","TIMELESS"
"PSIP1",3.48892115873291e-114,2.83853854282558,0.684,0.362,1.04667634761987e-110,"7","PSIP1"
"KIF14",4.80909793245859e-114,1.2375703917139,0.682,0.125,1.44272937973758e-110,"7","KIF14"
"SHCBP12",1.3823269531536e-113,2.87942694280893,0.666,0.115,4.14698085946081e-110,"7","SHCBP1"
"RHEB1",8.35755582920557e-113,0.557660887163184,0.712,0.397,2.50726674876167e-109,"7","RHEB"
"VRK12",6.2896849468595e-112,4.29441071736195,0.73,0.248,1.88690548405785e-108,"7","VRK1"
"EBP2",1.15349078040339e-111,2.74867212233363,0.704,0.397,3.46047234121016e-108,"7","EBP"
"POLD32",1.90020599809313e-111,2.89633250137901,0.697,0.241,5.70061799427938e-108,"7","POLD3"
"RAD51B1",5.641991177896e-111,0.303512144632817,0.713,0.395,1.6925973533688e-107,"7","RAD51B"
"RBL11",1.34693986299713e-110,4.79669416286344,0.714,0.241,4.04081958899139e-107,"7","RBL1"
"FEN11",3.80623782079425e-110,4.28677503382308,0.687,0.154,1.14187134623828e-106,"7","FEN1"
"FIGNL11",3.9348591585304e-110,4.50779197878977,0.708,0.243,1.18045774755912e-106,"7","FIGNL1"
"TYMSOS1",4.56600818771479e-110,1.26931767135886,0.728,0.368,1.36980245631444e-106,"7","TYMSOS"
"HLTF2",5.00548356531473e-110,2.22321346850081,0.71,0.405,1.50164506959442e-106,"7","HLTF"
"CEP571",1.43494497638421e-109,1.39192244457918,0.689,0.383,4.30483492915264e-106,"7","CEP57"
"MPHOSPH9",2.76223266180413e-109,2.79953194998702,0.732,0.372,8.28669798541238e-106,"7","MPHOSPH9"
"LRRCC11",9.36845082876369e-109,4.83587667480653,0.69,0.232,2.81053524862911e-105,"7","LRRCC1"
"POC1A2",1.38984278980653e-108,2.20689474457952,0.668,0.172,4.1695283694196e-105,"7","POC1A"
"LSM82",1.90927576854616e-107,1.93607093527728,0.727,0.396,5.72782730563847e-104,"7","LSM8"
"SYNE2",1.42774544137552e-105,4.35776437015538,0.693,0.381,4.28323632412656e-102,"7","SYNE2"
"WWOX2",1.83377437045235e-105,0.950885471170231,0.687,0.364,5.50132311135704e-102,"7","WWOX"
"ATAD51",1.56902553377165e-104,3.30713471783272,0.665,0.178,4.70707660131494e-101,"7","ATAD5"
"NEURL1B",2.22847184878179e-103,3.80812660879124,0.582,0.113,6.68541554634537e-100,"7","NEURL1B"
"DDX39A1",3.10794743983759e-103,4.42425602171371,0.686,0.358,9.32384231951276e-100,"7","DDX39A"
"SLBP1",3.80506876325142e-103,2.37600217108824,0.65,0.335,1.14152062897543e-99,"7","SLBP"
"GMNN",8.90026964705854e-103,1.98909356784723,0.685,0.273,2.67008089411756e-99,"7","GMNN"
"PIMREG1",1.00615401465504e-101,1.01313372124783,0.582,0.104,3.01846204396512e-98,"7","PIMREG"
"HES41",1.85975784342254e-101,3.94201510463914,0.682,0.353,5.57927353026763e-98,"7","HES4"
"FANCD21",6.77979476066213e-101,4.61423443385469,0.675,0.165,2.03393842819864e-97,"7","FANCD2"
"ALYREF3",8.91062868154877e-101,2.61224167558312,0.678,0.391,2.67318860446463e-97,"7","ALYREF"
"GINS11",2.45750972020827e-99,2.09256454085908,0.676,0.155,7.37252916062482e-96,"7","GINS1"
"RTKN2",4.43037738897317e-99,3.56638636737589,0.688,0.155,1.32911321669195e-95,"7","RTKN2"
"MTHFD22",3.4913179525942e-98,1.94327527310513,0.699,0.393,1.04739538577826e-94,"7","MTHFD2"
"TOPBP12",4.90760820650513e-98,3.44911276284963,0.715,0.3,1.47228246195154e-94,"7","TOPBP1"
"CHAF1A1",1.77044610786512e-96,2.7158548737074,0.685,0.266,5.31133832359535e-93,"7","CHAF1A"
"DYNC2I2",2.05402024244105e-94,3.72348378378787,0.677,0.301,6.16206072732316e-91,"7","DYNC2I2"
"CEP551",6.92662870466092e-94,1.50147175109648,0.667,0.111,2.07798861139828e-90,"7","CEP55"
"WDHD11",1.24842111168531e-92,3.62296563257683,0.676,0.164,3.74526333505592e-89,"7","WDHD1"
"ZDHHC121",3.66251042530491e-92,2.79854065679305,0.7,0.408,1.09875312759147e-88,"7","ZDHHC12"
"PRKDC2",7.33050392435725e-92,2.05201479621283,0.706,0.429,2.19915117730717e-88,"7","PRKDC"
"SKA21",9.11900304741055e-92,1.95946333450394,0.681,0.351,2.73570091422317e-88,"7","SKA2"
"ITGB3BP",6.55420852128392e-91,5.04284585950268,0.677,0.394,1.96626255638518e-87,"7","ITGB3BP"
"ENSG000002912241",6.03528436342263e-90,1.38037370042892,0.648,0.213,1.81058530902679e-86,"7","ENSG00000291224"
"EIF4EBP13",8.59859117454216e-90,1.65297918124107,0.718,0.425,2.57957735236265e-86,"7","EIF4EBP1"
"NUP1071",9.79726828041676e-90,2.99843653646506,0.673,0.367,2.93918048412503e-86,"7","NUP107"
"PBRM1",8.5626549750971e-89,1.88151018851962,0.709,0.431,2.56879649252913e-85,"7","PBRM1"
"ANP32B2",9.81016436885296e-89,1.57698672169314,0.705,0.418,2.94304931065589e-85,"7","ANP32B"
"PGP2",2.15157193282488e-88,2.36211970426149,0.659,0.368,6.45471579847465e-85,"7","PGP"
"CEP57L11",5.55807497165701e-88,2.34035539458999,0.65,0.282,1.6674224914971e-84,"7","CEP57L1"
"SASS61",1.41571073344863e-87,3.76851381213524,0.651,0.265,4.2471322003459e-84,"7","SASS6"
"ENSG00000290032",2.20852356363863e-87,1.10751168071357,0.211,0.433,6.6255706909159e-84,"7","ENSG00000290032"
"SPC241",2.46846671243464e-87,4.44491567353926,0.641,0.147,7.40540013730393e-84,"7","SPC24"
"LINC00243",1.91066104690444e-85,8.05953887200123,0.501,0.101,5.73198314071331e-82,"7","LINC00243"
"CCDC143",4.97105584489083e-85,1.30786917367765,0.665,0.409,1.49131675346725e-81,"7","CCDC14"
"PHTF2",1.37673831542608e-84,4.17881260573187,0.631,0.26,4.13021494627825e-81,"7","PHTF2"
"DNA21",2.10911454352089e-84,2.91881163695833,0.628,0.131,6.32734363056266e-81,"7","DNA2"
"SRSF72",1.58682772998975e-83,1.04135135216066,0.681,0.406,4.76048318996925e-80,"7","SRSF7"
"DEPDC1B1",5.90538289996143e-83,3.76348367195494,0.65,0.118,1.77161486998843e-79,"7","DEPDC1B"
"NDC1",1.05141160670727e-81,2.43722527191135,0.667,0.285,3.15423482012182e-78,"7","NDC1"
"PKMYT11",9.41449443167438e-81,5.78999297647277,0.571,0.069,2.82434832950231e-77,"7","PKMYT1"
"CHEK21",4.73813033704101e-80,2.58899452885055,0.702,0.267,1.4214391011123e-76,"7","CHEK2"
"LBR1",9.17789751509534e-80,1.08207681768611,0.684,0.374,2.7533692545286e-76,"7","LBR"
"TAF151",2.1767796948194e-79,2.13680862640504,0.687,0.422,6.5303390844582e-76,"7","TAF15"
"MMS22L1",4.32947708167141e-79,0.414357389591119,0.621,0.185,1.29884312450142e-75,"7","MMS22L"
"DNAJC1",9.36422121514994e-79,1.38827602334682,0.681,0.414,2.80926636454498e-75,"7","DNAJC1"
"SYCE2",1.115510998015e-78,3.42508328611913,0.603,0.097,3.346532994045e-75,"7","SYCE2"
"MSH61",6.87252386913225e-78,1.16209468703718,0.554,0.287,2.06175716073968e-74,"7","MSH6"
"MT2A2",7.19891758765792e-78,0.556099321073315,0.688,0.395,2.15967527629738e-74,"7","MT2A"
"CACYBP3",9.03290756126905e-78,1.9887162042317,0.664,0.399,2.70987226838071e-74,"7","CACYBP"
"ENSG000002836741",1.21819060724462e-77,1.45276221778013,0.642,0.348,3.65457182173387e-74,"7","ENSG00000283674"
"CHEK11",1.44651726617864e-77,4.67382183212392,0.64,0.145,4.33955179853593e-74,"7","CHEK1"
"CDCA51",4.89548564718044e-77,6.08342697131124,0.639,0.091,1.46864569415413e-73,"7","CDCA5"
"FBXO5",7.53705548884226e-77,3.5678757924055,0.616,0.093,2.26111664665268e-73,"7","FBXO5"
"RACGAP11",2.85626847626508e-76,1.50801973170996,0.625,0.127,8.56880542879523e-73,"7","RACGAP1"
"FUS1",1.23088277792538e-75,2.04885667107233,0.663,0.405,3.69264833377613e-72,"7","FUS"
"FAF1",5.97774862649724e-74,6.12524520843226,0.649,0.399,1.79332458794917e-70,"7","FAF1"
"CALM1",1.27304770754307e-73,0.750655801128135,0.677,0.43,3.8191431226292e-70,"7","CALM1"
"RPS6KA51",2.20079549356441e-73,2.95623642972571,0.664,0.378,6.60238648069324e-70,"7","RPS6KA5"
"LRR12",3.23234886195746e-73,3.41342701359875,0.653,0.248,9.69704658587237e-70,"7","LRR1"
"ENSG00000290886",4.52833486357218e-73,3.96264860931294,0.62,0.1,1.35850045907166e-69,"7","ENSG00000290886"
"DMGDH1",6.27090903723126e-73,3.37752810078868,0.672,0.391,1.88127271116938e-69,"7","DMGDH"
"H3-3A2",9.59074205738307e-73,1.19606887004,0.682,0.412,2.87722261721492e-69,"7","H3-3A"
"FOXM11",1.66925993249289e-72,2.52440560478288,0.633,0.189,5.00777979747867e-69,"7","FOXM1"
"GDF151",1.78398907217885e-71,1.42161411578178,0.663,0.378,5.35196721653655e-68,"7","GDF15"
"HARS22",1.8338644955891e-71,2.14739118130336,0.239,0.266,5.5015934867673e-68,"7","HARS2"
"ATXN1",3.09561338295417e-71,1.2218054855468,0.658,0.397,9.28684014886252e-68,"7","ATXN1"
"EXO11",1.87838682616902e-70,3.33025954598827,0.577,0.067,5.63516047850707e-67,"7","EXO1"
"CDCA41",3.69002163413471e-70,4.9028083634231,0.617,0.131,1.10700649024041e-66,"7","CDCA4"
"FANCB1",4.80389359941151e-70,3.05972176739021,0.581,0.12,1.44116807982345e-66,"7","FANCB"
"RMI11",1.58658122267205e-68,2.56088615065944,0.664,0.363,4.75974366801615e-65,"7","RMI1"
"DDB2",6.18047808986322e-68,4.14867516918881,0.631,0.278,1.85414342695897e-64,"7","DDB2"
"H2AC17",6.49719126598306e-68,9.66904753225318,0.592,0.103,1.94915737979492e-64,"7","H2AC17"
"RGS31",6.81768912878475e-68,1.62800011804394,0.615,0.259,2.04530673863542e-64,"7","RGS3"
"TCF191",1.3126769090481e-67,5.19905263639997,0.563,0.079,3.9380307271443e-64,"7","TCF19"
"SARS12",2.43227237474558e-67,1.82719156983745,0.645,0.399,7.29681712423674e-64,"7","SARS1"
"LYAR2",1.70600384190148e-66,1.33810853888529,0.651,0.366,5.11801152570443e-63,"7","LYAR"
